temperatura_C,umidade_percentual,velocidade_percentual,conjunto
31.57160531908956,82.61580484031467,70.46265117259732,treino
33.715200486423726,34.58655390045105,41.59034140077172,treino
26.718982425348813,36.918971858679164,32.50072978653258,treino
39.26745060987258,89.42654015483397,95.62890191371447,treino
34.0980847501647,56.43202106370594,59.111381441584946,treino
35.18579014940704,79.38665278427567,75.5389572609068,treino
33.278399416319886,89.54657662020901,75.71901166427982,treino
18.435198250945053,27.077431615490948,17.519682124852807,treino
34.30270997760951,62.85547060157667,60.132031907843505,treino
18.766824345331003,50.71751912613641,26.189689763021565,treino
31.94051908999485,32.661910122546324,38.157449325819066,treino
18.59743756378127,69.73729402198745,29.64613933430561,treino
38.11754168049721,53.55919523641238,66.17352454432447,treino
24.525530652412062,38.04658867916481,30.179805494558483,treino
29.6611293253699,65.00988963385828,55.791235140243785,treino
15.770445864198486,21.625930764273093,10.066685391714262,treino
39.638504237373155,76.69585155114095,83.87269730815544,treino
29.280816293569316,84.87385740422953,63.73898764316894,treino
17.351799077234894,31.71554997509255,13.848063144097939,treino
16.00378248867666,34.40738551091053,13.335754197467242,treino
28.850903588476235,30.74678654382297,31.952519060721883,treino
22.034597300549912,42.55509716760568,29.77312745852002,treino
22.8142487257146,86.16038013695409,46.18938487620314,treino
39.50511962246705,83.87141574069493,93.2774505235841,treino
33.669740283725645,29.604788045342865,40.58741890209893,treino
19.366036773396317,46.651265285200154,23.496877233567442,treino
26.68454003888229,34.48896117485878,30.185983957971068,treino
20.639821705105277,52.830355530887054,25.994527399579315,treino
32.986573898773415,75.35165817271957,64.62782200979859,treino
25.339198282749244,32.36668869290131,27.097178069974177,treino
16.389197922671947,63.8777487948946,23.676839125497864,treino
15.4540135978591,25.029523484036403,13.470148688233994,treino
26.205183206421786,24.056174117669094,25.616934875666782,treino
23.246530308319635,55.05363043561948,35.35180903638914,treino
33.962988245880254,29.659826214353373,37.419723453831175,treino
18.352365246819133,54.835339165576514,23.37650151606595,treino
23.133568262916924,71.55662523913216,41.563496462776385,treino
29.218529898822343,34.17656855469302,37.327838297979,treino
29.24834546603816,56.87412619536154,50.18809458518959,treino
37.54104633916096,83.27329321568351,88.87461734622124,treino
37.459163684038394,44.089875464434364,51.000155154866064,treino
17.887251591633873,54.904768281342065,20.776389169132887,treino
24.686959475754364,33.84668930814378,27.075408687967958,treino
17.37622993911003,28.287935822506814,15.026657840146816,treino
19.481707703943478,33.46104753245931,19.192081547803205,treino
22.022409649103878,56.405033858304165,28.078096351637384,treino
33.14424086788585,35.18412859640518,41.82808298253573,treino
20.1755135381203,81.9993619600854,34.45101008666724,treino
18.596798324278566,86.40518490988487,31.82329874631576,treino
19.8260372717226,24.432993509179067,15.73593798019094,treino
24.80922732304485,85.6958021272746,51.878002946903656,treino
36.439303603063934,77.87529173466211,80.0790336378808,treino
38.97200614772701,76.76740315679453,89.42665256510567,treino
38.83013812262972,71.08465369306543,79.8706441672052,treino
15.54030199700826,82.51217136754121,22.308779476621723,treino
16.04035434654731,49.64467762757577,15.104605008030823,treino
35.32898364550282,43.1140906918412,52.87734926552091,treino
19.99770506187771,66.74944111935903,33.280158705203206,treino
29.310762850846242,41.265763288696085,42.69339312118245,treino
36.298328944869965,69.79865433968196,74.21575016196775,treino
38.445661374374566,78.24840526973902,82.58155307120626,treino
25.10085976851915,85.56687843055886,54.774498210980624,treino
26.05785317669733,47.80633110309769,34.97813425712642,treino
25.289400054851498,72.29530604409204,45.0159112750154,treino
37.90870048845444,54.74922377075158,58.59535720214478,treino
30.79160997805162,51.47428818958764,46.09504562600692,treino
39.79436189821777,26.06980385502394,43.576492794916156,treino
20.408892380635038,73.551708362463,36.691909418772944,treino
27.682317539551082,48.63245924320108,42.78532162406051,treino
35.922414491523455,26.600023744160488,39.90979356220455,treino
19.093782606457395,72.35930902667128,31.934355910456073,treino
34.43357818822946,34.55986515959224,44.990003694371595,treino
20.672733726272103,50.803507576348665,29.24825815094607,treino
16.122765484808223,72.51861915637632,22.526333552262052,treino
36.69347384440028,38.53650241251057,49.32569294506206,treino
36.847212447595034,84.51794889662993,87.07619531086506,treino
39.96858425166912,35.93628027594499,56.055554924709476,treino
32.08145894147032,44.46945280164237,46.69696820615852,treino
24.47631737593263,37.53031607123218,28.59395220524364,treino
17.71439352838609,57.368800929177226,23.050986054683037,treino
24.34035346148929,43.048372171843866,29.024226080875962,treino
37.58319679910133,67.43960301181286,75.4979018084654,treino
28.488185881541966,54.60201734742324,49.59799398131911,treino
15.030826562797703,87.09607057828167,23.05139188186975,treino
16.595431402604383,79.22052929155362,25.441926121124084,treino
18.613104721651172,68.03140409306053,25.530200011124688,treino
23.20903012511722,20.383117618423924,24.21674820135966,treino
33.65035700608616,79.66676225511864,74.70760450987694,treino
22.473591277972638,79.26697353557705,41.004029788989435,treino
38.80624289614208,71.78390185963053,81.74887045286115,treino
38.420328763344486,51.411065504087546,61.659553879061725,treino
36.415357102309386,24.874844561397623,39.257724448735125,treino
33.749588448381715,20.301404296737505,34.965759761219616,treino
36.67003595654816,87.51632202974412,86.79272484151274,treino
37.26981227196312,72.60435673999771,76.33720766022162,treino
18.363805210328678,59.38706874024001,25.3934578258993,treino
26.519240130989154,84.53282545494403,55.91103017684018,treino
35.36596107794706,88.59849779231108,83.35559911826239,treino
38.994363058230505,59.44662658786761,66.93373447684154,treino
23.582311559472693,36.68369705534421,28.890164365616958,treino
19.680973615383536,35.06706237254049,18.66522522777833,treino
33.56731416812714,86.92326616658404,78.38495359038988,treino
18.8219280531584,63.306242835542236,25.485616125855863,treino
35.11910893742005,42.85827898702459,50.15187468193561,treino
22.369348739363566,82.51367393272768,40.98764947655707,treino
31.485565867297545,20.036312091599385,32.72609266163081,treino
19.988549822487258,83.40542970399821,39.87194942561615,treino
27.87642823079286,71.6458289274461,57.81731149981963,treino
28.864619675395872,67.46658426158797,53.027855961326445,treino
36.04983027598658,33.900856447191565,45.190371637745905,treino
32.06238759937439,80.24412809772912,69.80846664485172,treino
15.75136446902947,87.86210086079113,26.271136533707168,treino
21.61349527878278,35.65132246132328,21.394157684192415,treino
19.324861129789845,39.08105481911242,19.854984297267777,treino
21.119912538753635,73.41135077437237,36.30603794232987,treino
25.21957773571743,49.52362439001929,34.525909783160095,treino
21.234689395805297,64.32044275012966,31.538624002652895,treino
31.32305316409996,66.09365378753043,59.68791624309794,treino
22.97831221499165,42.45950518470312,30.887032198183174,treino
38.12021073280068,82.31847732765331,90.80684975020056,treino
26.668025093175856,86.32749197661946,56.388845952923695,treino
38.50047527018786,83.41315531724447,89.47882510048755,treino
27.613274754824666,56.102897340163594,41.39944889636609,treino
21.21016009664129,20.843630411114763,20.122236149128053,treino
31.446582126013194,52.32090380291566,50.04791462418227,treino
17.647435093768834,24.164068452833803,10.150905231365023,treino
26.892623155648344,48.57096677617091,39.85969171927253,treino
27.050768989658764,25.251211514607963,26.5801946670027,treino
18.940291215624992,88.20919861761926,36.71549495802213,treino
27.70881846117355,31.821112912890033,32.55814839533692,treino
19.08942194275275,79.42848958373978,29.98123629045496,treino
19.461044045545773,36.14753877295005,20.33736813261379,treino
22.081173331252852,53.175291634665456,32.150882844849086,treino
34.90071390775946,59.89880325158231,63.701828275689415,treino
18.83210791561235,81.1001271141925,32.53067668810707,treino
20.303685188082536,79.4811133980859,33.303627098711935,treino
17.61537742011938,64.73190471852718,26.03544735238351,treino
27.59082312957748,49.755723725989185,37.71815686825218,treino
20.19293133378848,55.68812562399346,26.535926349879013,treino
30.269253330885455,52.78243742860317,48.68432807092119,treino
23.514769889788106,81.10384114709589,45.58284282768018,treino
28.860413800998337,53.07280742951417,44.47574806749465,treino
20.75534977237202,77.61891221913305,36.933288259083014,treino
21.310907263739683,76.19265751485509,43.900579290519815,treino
18.50622722496527,26.72666630803169,13.581850223658295,treino
22.92882927824947,63.64824587499221,38.565963965837526,treino
20.298865277013565,24.987113415661376,19.376147374419908,treino
20.706321886585513,60.502650776876706,30.61290117906323,treino
20.059084119880758,49.596023278275545,27.521542319983528,treino
15.621487284656407,52.8969158201138,17.196560703859493,treino
33.79907803937289,60.78510445201763,58.95099532900864,treino
39.22940943369309,78.7421706364027,85.27802647460308,treino
15.904067762367406,53.80568726302487,18.57454490222518,treino
37.765955678272135,88.02626730526978,89.34275785558641,treino
21.50871358538125,64.83074484725489,33.860247214560225,treino
19.437664560924187,44.12486205581324,23.373542727065427,treino
21.356587093853932,31.879987356899246,21.199075690860887,treino
39.93950093157293,73.1976818590511,86.55901348129804,treino
30.68272101756108,81.93943416544525,66.70970110065261,treino
31.621271414800802,29.705814736339367,39.3932477531491,treino
37.40401929599417,81.53481457612722,86.94193969394827,treino
17.76471027490276,41.745792955675796,20.960781462646334,treino
21.131474325580243,84.79806681157072,39.1993622068472,treino
31.941466840321436,54.03344529355928,55.240506622556715,treino
29.758006272078724,47.943671186045336,43.91515266300663,treino
25.19903575901413,85.8753399335288,54.085376046509644,treino
16.184350500137047,34.824051442641725,14.167865260721499,treino
18.202840816888646,70.83260898687308,27.076187244730367,treino
19.32359841105195,51.27871896899069,23.465593877445745,treino
18.24803763338679,43.96537033100379,21.20549847129876,treino
32.73945712751552,80.48957804349074,70.55593287129336,treino
37.39087203459242,39.18940755820259,49.948173795424076,treino
21.195989073783952,63.369847941721844,34.13129452287918,treino
27.855571754760362,38.019565364176,37.987598252071244,treino
23.327354025265947,72.07963058864937,39.484174971933975,treino
36.11197183217966,59.77171459039552,64.84684456426733,treino
26.624336404841326,26.232940355253724,30.43026691113849,treino
17.790009206230668,72.47940257312457,26.402787204762244,treino
38.87245979639519,73.15387700156711,80.03013330896776,treino
22.75836684810186,42.67556682563453,28.410744504287987,treino
28.82759506028188,37.71243249507785,35.43145141994252,treino
35.05064700683984,31.62438426897812,44.41520583206217,treino
15.724987580111735,28.885467975364385,13.300861710687983,treino
35.657298104858945,30.073608725499078,41.75497092929448,treino
34.980338056037276,79.94867414590175,73.21907389679862,treino
33.48578671191275,72.82011967526942,66.51770596128777,treino
32.11405183484193,51.2397637006309,49.90314224060859,treino
26.733173354760034,29.162323159534655,31.339916791899746,treino
24.852674564827964,28.905817332427958,28.67283950016761,treino
29.31144832805289,82.77287601134888,64.74402794152614,treino
28.016810061788444,76.09726036899062,54.675076921565,treino
23.289224933563805,72.41745457669384,38.315337727814665,treino
27.818301607502782,21.711558861741043,27.99754696804463,treino
24.28131592720693,62.72828764220151,41.223601142797584,treino
25.4152408267287,74.54889605023605,51.165169780012434,treino
24.923501693695854,22.458176777676663,19.98821595633676,treino
29.75189738395773,49.23335048578319,44.55201075449462,treino
22.53356581286795,42.45138832674161,29.316721111594273,treino
31.31468351400255,81.51345338477776,70.5416339803786,treino
24.341443221842752,47.89546364319487,33.25071509472832,treino
25.39518505426524,32.34494660056531,24.592240092367607,treino
37.81456860354828,72.9265203398997,79.10753625760846,treino
33.310337574844695,50.096993493003346,56.15203549134254,treino
29.293201309401887,77.48615506184919,56.65068140187233,treino
27.265197887796795,79.48524384635253,51.33502880899724,treino
36.864051020936614,65.92517153665443,69.41375735237358,treino
26.002217488184215,50.27609152696563,40.67726118605135,treino
36.27829067055515,61.25318162892332,64.5632921489219,treino
17.477828539496887,42.450088268585326,18.05375404107335,treino
22.54818478606229,51.15112383977946,27.121260492177633,treino
17.111108028497227,78.2770499446805,26.599468327838416,treino
22.898226295769824,32.34039555154911,25.407930659646937,treino
27.518529655058558,77.998284738715,54.12515702776276,treino
33.629703208221116,85.53238521481373,77.59545858495564,treino
30.077678933468142,62.7339547139252,53.493156045138925,treino
21.02070145102868,75.7051995616879,34.59814450987102,treino
25.121374110663346,74.36539051221011,47.776476299110996,treino
15.231494545528085,24.991317392939177,10.459041161541762,treino
27.38766391571546,50.999606486233176,42.89135071851931,treino
29.17344488298467,26.66312768358819,34.73254091230226,treino
18.277717325655495,33.209854702024344,18.3030443073276,treino
29.6911143044428,89.44294038696384,70.15719920574527,treino
32.831454907792455,84.63428774080685,75.1258270439631,treino
34.53235088578789,87.81266249531191,81.67399446659331,treino
39.616238340441086,37.244656924825875,56.36323278633768,treino
21.040972718477143,60.61681517200602,30.818104352435544,treino
32.454743140247835,72.22475852715556,62.68853491002614,treino
39.61421520626885,58.46455289600407,71.00725841614756,treino
24.939454845623516,24.625544764357638,25.366201237848383,treino
35.0217898026658,26.845159821181017,42.1530932694811,treino
38.82497831919953,34.19533168264112,46.3733703270339,treino
21.062071325708317,82.16410865104088,33.462265876448726,treino
32.32738567324254,25.184938691709444,31.915179555570692,treino
28.822456351611535,86.72038659387681,64.27663854658073,treino
39.447924476846005,47.666425763122604,64.54715464261453,treino
32.98281334227059,83.42747675356271,78.80749749568712,treino
32.788951039919446,43.25141333924161,47.52344230503617,treino
32.944005900091085,69.40579025406417,64.23925274526668,treino
17.973832768505282,71.31871321916817,27.619637577126753,treino
17.89641810838171,72.16426899467075,25.681644386092728,treino
18.840334879801468,88.50439007303072,34.66385495342647,treino
21.829679787521908,63.38035725657482,33.62382171716082,treino
18.880324811027272,23.43823506250281,14.407862128988802,treino
25.78545487949725,79.93603026576253,51.084197535010794,treino
22.648915603766312,63.3767968178903,36.42902719658486,treino
37.424919969324876,83.92076252430455,89.28887635716531,treino
39.155797803579546,33.684055670740285,49.146553243368636,treino
20.10993417703573,78.29859382630586,35.1269347436409,treino
17.85260177959093,38.52183237423108,20.49643085052724,treino
29.37179824057584,63.32414668214681,55.262576203184,treino
22.860999505106573,76.62787217547242,42.60739487649371,treino
35.457696717596576,46.47403661067767,50.650588188583896,treino
28.005751676149846,30.79981877894332,31.770463426031085,treino
29.90106383085932,67.56689064462705,60.23142633593162,treino
24.038401965979986,78.94491062405677,44.815723081107095,treino
37.882469007138866,70.98624760224862,75.23763078231492,treino
32.14358363639863,21.857270604425203,34.08276258608909,treino
31.93218498410993,83.53234239733376,71.41565536095918,treino
31.64211840266342,78.10134254113197,69.81968732602584,treino
19.64415337177718,24.546274544696054,17.271153156876522,treino
26.906432714668142,39.88359173685608,34.25561034031204,treino
27.30383038938573,68.30887387049219,50.35100297296062,treino
16.663971423879453,56.82423688202146,23.57740504285415,treino
27.704183895321876,69.70118160382364,50.231925432701246,treino
17.1204818077958,33.218549433294726,14.9446977351305,treino
15.924268180029356,64.95766929975954,22.919956261191068,treino
20.9186217776099,50.206330258114825,27.462027908975113,treino
38.4031865843936,65.61686275544957,71.06557268745321,treino
24.408986837020656,87.10952681803539,52.807664585925735,treino
22.161155672051375,32.0372246355916,22.669061625016514,treino
19.031351571298103,87.91411007988904,32.51300847412553,treino
18.172749387962828,78.08249370874381,31.032369592923306,treino
17.980438154943617,27.51186539827643,13.904688380798326,treino
21.33458384597968,45.89890574930385,21.466094089044027,treino
34.996760269095915,55.40336203199189,57.11561185269369,treino
36.636413701391575,71.08706724120066,71.22025253954641,treino
16.252667242423342,68.50486134100984,21.806607510124305,treino
29.605696501530453,21.290646201263566,31.62495726462791,treino
31.31298001881658,51.128161960752195,46.66029586368713,treino
16.023674007142994,22.70510168788192,10.674910671727403,treino
26.7450222043707,89.91800276683634,58.24104568410128,treino
29.84576370071119,68.54783287107037,58.13669906356415,treino
36.453132615620575,52.467967732401334,59.21582725309215,treino
24.87518100101391,42.83668535148398,34.6807780009408,treino
22.30148325786321,85.10023431483022,47.36339526929083,teste
27.941538032193225,25.470929791977177,29.394518833033,teste
29.678098513424516,79.34858070565582,62.840140864360855,teste
23.661966385179525,40.65134460986768,30.289806217740075,teste
17.251196519391044,72.1494068045782,27.170286952522808,teste
20.816018549160844,45.25310805627775,25.739213171954788,teste
31.33598022523738,87.24383999401829,69.96188571423438,teste
34.216187297941424,74.22367169045609,71.87530890854224,teste
17.991813896622357,69.57102876898446,26.07418709129425,teste
19.736783977107144,65.29502587003276,30.681771589830113,teste
39.72832506709014,77.43899578479025,91.04087009176328,teste
22.272945953502965,47.61370625571281,29.937271699599492,teste
36.319528240797815,86.06588576725979,82.0213679268165,teste
23.486943855222567,35.95074505869837,25.15105459434855,teste
36.959143345270036,40.08246894944184,51.116953962492566,teste
32.06453995523051,64.90929281750465,61.45004840248096,teste
26.246482498603157,77.7090879878445,53.7317554039233,teste
24.612609449748202,38.032883132742555,32.69887134615523,teste
30.75706482797221,48.69876717575302,48.592389264869325,teste
30.939717511961476,83.60257725889494,69.40875091352213,teste
35.73571537206841,80.21973203532586,75.19390214247629,teste
36.56911409352195,21.90274934483095,38.21409534619687,teste
36.30038792202923,27.60599722835837,40.72519176992568,teste
22.11352187779563,75.08239670150193,39.287168745949714,teste
29.310328748965933,73.9541249565759,61.05629558943167,teste
37.677590553905375,45.849098893867804,59.27697079995949,teste
19.071787513863875,79.53646152449502,33.97226748499263,teste
18.295555444663027,62.1090916719211,23.446335810183488,teste
29.706449999230514,28.225306757682105,32.02342444283472,teste
15.745869252492437,83.68576359132636,25.238921764084896,teste
22.383975633602248,84.10214005150966,43.73918723617747,teste
19.708049370283796,89.28761484434115,40.029725765607004,teste
18.73435390920377,48.85810175248526,20.566151877571855,teste
18.093845091258615,59.4866595933056,23.509333034966005,teste
17.35443369719124,64.25979691211471,22.39203182266372,teste
17.765736689055082,29.277945666598953,15.54792226471962,teste
16.22409274558198,52.77619839855088,18.62902505042538,teste
33.37823568799084,50.74249592441543,53.33686605507253,teste
39.24537791763923,74.02945402604087,83.60202017596274,teste
24.853144429452435,57.190492837302344,38.3742689721959,teste
24.814317896047996,36.86489814900185,30.463442591341725,teste
16.026977332621172,23.864696969558633,13.553701774231156,teste
26.331997912504086,40.14984132337078,35.52595660945186,teste
17.950147553012883,80.23989435060632,35.15908511199004,teste
18.150658543665664,67.23252494661563,28.148524211628132,teste
16.63826084795956,80.55701623374539,27.67029514058292,teste
34.21568973648448,78.5629128722885,76.01240729294217,teste
22.097710946600973,87.50612364240352,42.249644317029386,teste
38.02642993237979,45.96386250791684,56.91797121148075,teste
22.2082025982561,74.47059957808086,40.49623888553609,teste
23.145633953453796,55.6253906225948,33.048156141109324,teste
36.387288544764644,52.73567167151487,60.32705903474105,teste
27.86457629713827,71.3426509959885,55.41648131529199,teste
34.43512095602944,59.649445556675126,62.64002562117729,teste
29.772887287035417,88.36648547516124,68.67749513289274,teste
16.09509414468072,45.64348419895754,16.205824174592426,teste
25.228499440619927,55.38519735499469,38.91648569112674,teste
18.508489926597814,35.062479224010296,18.1129926108469,teste
29.144297510798026,53.28928212630544,48.11144107209139,teste
29.754884569153155,64.16384054408584,53.581695287533634,teste
24.582995569435248,64.39641037767097,41.593721171394876,teste
28.09382371794093,51.57325501296785,45.260922454069615,teste
19.955105680322447,82.92451034243595,39.349803244217895,teste
29.880321010334292,74.65868481633336,60.131229456822076,teste
18.048041958377816,78.62330206514437,28.931288871014004,teste
22.688376810519653,86.45054661064802,49.68159402065034,teste
24.016433361256357,44.33715443851323,30.081908027855626,teste
34.56838068125715,23.599340818985056,38.50759967936639,teste
29.13090266202972,37.85748517191665,36.58638012692463,teste
26.854218237065453,33.15325053255337,35.880339565718174,teste
27.865733552908743,75.72423133381096,55.32864844906549,teste
17.58507419306379,65.68807144084786,24.842074488775857,teste
26.625353299731827,52.474560027703504,42.51351557859609,teste
36.413700589363955,40.3930617490926,51.424276437692306,teste
25.481809697520127,73.8469806908755,47.188848515057565,teste
18.293870822301685,60.02893835647764,28.40466643856022,teste
30.86795800001477,42.43438131746113,44.48646655634371,teste
39.827114548262664,72.00344169006576,85.89797750831711,teste
26.085354970683277,43.98995499284691,37.17583817161285,teste
22.030844595975207,23.696497098007725,21.055510688640442,teste
25.92879797180827,26.42065753413047,27.75330750852039,teste
31.31082641302579,65.3728610766994,57.334691257667245,teste
33.24214271693445,50.031828495018885,51.6329886444131,teste
17.36166670153788,89.32719201523376,35.48389482984828,teste
18.45513429096327,26.30009737315629,17.552079030827812,teste
18.27644378893283,42.03247329950667,17.472054720116486,teste
25.35065234473091,41.5365826465321,35.14044067472892,teste
34.673109437553464,39.26067679211994,45.60690983119443,teste
30.218528222456168,58.30979888434123,49.60927550406846,teste
33.14289070678567,61.599088601110594,62.394491930757106,teste
34.514528438164604,53.32936747632873,59.628786287790824,teste
38.883735704695276,78.07167863599935,84.63210385038423,teste
17.57506710325397,54.69235547408002,22.500507960609866,teste
37.566328598190424,46.501495129181166,55.708678892441654,teste
23.06230867921663,88.89296854635998,48.28990975642209,teste
36.68726579380812,27.518206940200404,41.305610681003095,teste
21.151665287623462,44.37931184230193,25.638037990728183,teste
18.628256366626243,57.83336845195285,23.422578602779303,teste
19.588330722007974,26.340534097480756,15.462087527548876,teste
30.975341231604116,39.958568029063215,43.74772520621814,teste
37.43255499385234,58.20588000176244,68.3992601697664,teste
34.574003250652126,89.31946609649282,83.74063696077728,teste
15.528700408411002,54.55704533894521,14.673603289915881,teste
39.29566065152419,58.563613794328205,71.01665262115435,teste
37.900296128440196,65.65803245260989,73.25981924155943,teste
20.821307123592657,73.42088428739302,34.25174793449971,teste
27.90219503142781,47.75053647553685,38.01261554133647,teste
37.961047387888854,24.418201949270973,41.64337494465922,teste
18.88603910208556,44.643547196746674,19.7003531197735,teste
25.69758034203375,50.56672425371876,39.96986912201003,teste
29.86419022227161,54.426880698903695,49.721544134380345,teste
29.23030126076692,74.20920431985326,56.467834772107146,teste
32.92225472897489,74.20351308281357,64.78289938281279,teste
31.755081383783875,52.265197375117715,50.736468291927444,teste
36.263341979769564,23.158032199649497,40.132949367425894,teste
25.971960993801307,52.07834290755598,41.01844080726778,teste
18.01638343609216,62.2384170241326,24.492128337937885,teste
33.54036581828788,79.6205527926763,75.65194591566409,teste
21.091686351392838,62.94615393108825,32.52416648155911,teste
31.607838508184688,37.094350053612175,43.0156696268122,teste
20.741400749971383,23.4621396002211,17.030839520020237,teste
26.738895281895196,49.351069154946714,36.75190356741971,teste
36.33423648355917,56.54875650322056,60.73693027900481,teste
27.353541162935585,35.08465992688903,31.079480948951854,teste
36.23522107307682,25.420525968230674,37.06582842553949,teste
17.29302514560495,44.35305430296146,17.214900273192672,teste
34.35803540354608,35.00284819984906,46.9355269227529,teste
32.4080093769434,65.13734360515033,61.95148598319268,teste
38.39849556751565,46.21247555142564,61.258836931437465,teste
20.05220254113695,39.252172844117695,24.939385822374387,teste
31.22872625335686,75.40160414653357,60.71191094862647,teste
34.87787097457715,62.50480013458505,63.36942784457163,teste
30.47797716067435,69.89247856329098,56.3580376007513,teste
34.92042720812904,42.42780425181155,50.06662515779249,teste
35.56904033177075,86.5042766237106,82.10648879621387,teste
23.18738911031364,67.62931639689454,40.36722962906951,teste
26.93764684069332,83.9299628591383,56.351060212129546,teste
38.77986650009603,41.123540668785154,51.39593895574083,teste
29.77859540277428,60.932689196345564,56.50775457691974,teste
35.74474357831033,77.61872269650664,77.1489687767553,teste
15.311746948530331,22.25043614619951,11.013896675514669,teste
34.840884596559434,43.78151634243213,52.08357149454534,teste
15.112503123491479,40.26007952556455,15.842248088673049,teste
30.544800746518913,54.943595779555636,49.99918857601835,teste
15.901495856934092,64.63262861603349,19.709739200718356,teste
39.71509746298941,80.16927933932286,83.34221311284271,teste
28.006877868514227,76.84860728309414,52.637575934870455,teste
28.838521002240284,87.35399919742915,64.45708025254352,teste
28.269239764976337,23.868928665085935,28.574530848659386,teste
34.07257547598823,25.680780029672952,41.25311739471208,teste
37.189277212201084,75.89138413796402,77.50321175554997,teste
36.08970961906353,82.28456265779081,84.1857217727341,teste
25.509544287631925,55.20124558862473,39.49153714834578,teste
21.561512898071616,65.74778779855504,33.239897463195256,teste
26.361435757466445,38.249264693516125,32.86037578468071,teste
22.484582287870637,70.52854325635295,38.817177720279055,teste
22.617615094020785,55.57350403447714,30.32572821915827,teste
20.049475942219537,77.43541607010229,33.99567455743834,teste
16.801478676823592,29.180861842929694,12.02143613645254,teste
18.494924953191436,57.945532446550345,24.609595826991168,teste
21.951888644531437,56.36847186767858,35.80337798093561,teste
17.10288336392205,89.9180746133561,28.235441225080574,teste
33.337372614070745,35.676196591577074,42.6141478511574,teste
25.78317550366124,57.212904308680756,42.88454884132322,teste
26.347422051907493,28.07285066776916,29.259121613061414,teste
23.863149203246707,72.47330332460072,39.51207564724634,teste
24.1877952528782,20.323315919032932,18.060979225168186,teste
30.91020855269442,46.48168756613907,48.246780982887735,teste
17.693523648897415,22.438684519594098,12.722502930141745,teste
22.949777423801237,33.52458257115914,23.173161714903067,teste
37.1997207151395,87.94971128373491,87.4928099036639,teste
21.024264375142117,47.50427236879518,25.036597507854154,teste
39.66578862310805,22.827946018951423,44.83244214902562,teste
18.592966536388353,67.78116855518182,26.323421331449502,teste
37.42583497241563,86.0367645894497,85.85367979631584,teste
31.19871205503025,77.5549482265665,64.60810659504732,teste
29.842050111658853,59.5074876251425,50.45004671917385,teste
30.503732165707405,77.90782169135156,62.56414240833678,teste
21.661582937521153,23.680319322613876,19.122545659826553,teste
37.16393905429673,64.7475238249319,70.85387052564325,teste
19.264824213422152,89.95953364569314,37.81831371713984,teste
17.120289780894076,34.76540719420991,13.96718682293047,teste
15.578502364548662,50.78663297363267,19.862719075649924,teste
39.04744161373786,31.73896637744467,49.117557479353316,teste
24.10480044430135,48.34958430470721,36.56566341929954,teste
26.546930756284684,73.38130643738485,54.657985213010875,teste
34.6020237085352,86.19855562771313,77.22378565773688,teste
33.37232905775727,74.24355323669296,69.54995807336424,teste
32.88517824039504,38.94877330465749,43.53760316418124,teste
31.230828881132723,50.43318227663323,48.45366204804383,teste
31.2461650388705,27.8291361666474,35.274530037438524,teste
22.20570613719763,78.45880537565137,42.07619048618074,teste
33.95219350213435,82.47413827811283,77.34520161923359,teste
21.034301540666572,84.25019976380138,38.66358006450936,teste
25.213216093115904,62.71592111032721,43.56595231949218,teste
26.234037553594717,28.09929171166006,31.670237225242378,teste
16.3848852291065,87.96193099820165,27.140229735891058,teste
33.542910262993374,60.77113190775642,59.23686966172979,teste
20.044552767976384,88.30152170727624,34.2620150464731,teste
21.64674903648799,75.82575849765269,34.96420754111188,teste
